,data.player,data.previous_school,data.hometown,data.height,data.weight,data.rating,data.nat,data.pos,data.st,data.status,data.position,data.team,data.team_id,data.player_id,season
432,Terence Fall,Aquinas,"San Bernardino, CA, US",602,185,0.8172,NA,287,207,Signed,WR,BYU,128,122059,2020
433,Dean Jones,North Canyon,"Phoenix, AZ, US",602,180,0.8123,NA,181,54,Signed,S,BYU,128,NA,2020
434,Nukuluve Helu,Tooele,"Tooele, UT, US",601,195,0.8078,NA,199,26,Signed,WR,BYU,128,NA,2020
435,Josh Larsen,Woods Cross,"Woods Cross, UT, US",604,230,0.8024,NA,214,28,Signed,WR,BYU,128,NA,2020
436,John Nelson,Salem Hills,"Salem, UT, US",604,260,0.797,NA,149,30,Signed,ED,BYU,128,NA,2020
437,Ty Burke,Syracuse,"Syracuse, UT, US",601,175,0.7952,NA,241,31,Signed,WR,BYU,128,NA,2020
438,Drason Havea,Provo,"Provo, UT, US",602,225,0.8198,NA,140,17,Commit,LB,BYU,128,NA,2020
439,Sitalingi Havea,Chandler,"Chandler, AZ, US",601,330,0.8185,NA,157,49,Commit,DI,BYU,128,NA,2020
440,Isaiah Perez,Othello,"Othello, WA, US",603,240,0.8025,NA,138,47,Commit,ED,BYU,128,NA,2020
441,Mac Aloisio,Timpview,"Provo, UT, US",606,340,NA,NA,NA,NA,Commit,G,BYU,128,NA,2020
442,Jaden Casey,Calabasas,"Calabasas, CA, US",601,185,0.8784,500,20,42,Enrolled,QB,California,130,131642,2020
443,Jeremiah Hunter,Central East,"Fresno, CA, US",602,178,0.8746,550,88,47,Enrolled,WR,California,130,131650,2020
444,Muelu Iosefa,Mililani,"Mililani, HI, US",603,215,0.8734,570,35,8,Enrolled,LB,California,130,86017,2020
445,Collin Gamble,Liberty Christian,"Argyle, TX, US",510,185,0.8713,604,43,76,Enrolled,CB,California,130,131648,2020
446,Chris Street,J Serra Catholic,"San Juan Capistrano, CA, US",508,191,0.8708,614,44,54,Enrolled,HB,California,130,131668,2020
447,Jaedon Roberts,Avon Old Farms,"Avon, CT, US",603,280,0.8681,658,38,9,Enrolled,WR,California,130,131664,2020
448,Tyson McWilliams,St. Augustine,"San Diego, CA, US",602,170,0.866,695,54,59,Enrolled,CB,California,130,131658,2020
449,Dejuan Butler,Antioch,"Antioch, CA, US",511,180,0.8652,712,56,62,Enrolled,CB,California,130,131640,2020
450,Andy Alfieri,Jesuit,"Portland, OR, US",603,220,0.8648,715,45,2,Enrolled,LB,California,130,131639,2020
451,Trey Paster,Buhach Colony,"Atwater, CA, US",601.5,200,0.8647,733,43,63,Enrolled,WR,California,130,131662,2020
452,Mason Mangum,Westlake,"Austin, TX, US",511,171,0.8594,853,132,104,Enrolled,WR,California,130,131655,2020
453,Ricky Correia,Central East,"Fresno, CA, US",604,359,0.8586,890,78,77,Enrolled,DI,California,130,131644,2020
454,Isaiah Young,Centennial,"Corona, CA, US",509,156,0.8572,913,72,82,Enrolled,CB,California,130,131669,2020
455,Everett Johnson,Turlock,"Turlock, CA, US",607,312,0.8553,946,74,87,Enrolled,T,California,130,131652,2020
456,Tommy Christakos,Chaparral,"Scottsdale, AZ, US",604,215,0.8538,NA,44,24,Enrolled,TE,California,130,131643,2020
457,Justin Baker,Kennedy Catholic,"Burien, WA, US",510,175,0.8538,NA,14,11,Enrolled,HB,California,130,NA,2020
458,Stanley McKenzie,St Louis School,"Honolulu, HI, US",602,315,0.8498,NA,88,11,Enrolled,DI,California,130,131656,2020
459,Ender Aguilar,Servite,"Anaheim, CA, US",605,245,0.8431,NA,97,119,Enrolled,WR,California,130,131638,2020
460,Damien Moore,Bishop Amat,"La Puente, CA, US",510,190,0.8423,NA,80,120,Enrolled,HB,California,130,70767,2020
461,Ethan Saunders,Orange Vista,"Perris, CA, US",603,275,0.841,NA,101,124,Enrolled,DI,California,130,131665,2020
462,Jake Muller,Capistrano Valley,"Mission Viejo, CA, US",605,235,0.841,NA,64,126,Enrolled,TE,California,130,131660,2020
463,Zach Johnson,Hart,"Newhall, CA, US",601,190,0.8397,NA,36,139,Enrolled,QB,California,130,131651,2020
464,Aidan Lee,Desert Ridge,"Mesa, AZ, US",602,200,0.8349,NA,124,34,Enrolled,WR,California,130,131653,2020
465,Jamieson Sheahan,ProKick Australia,", AU",600,180,0.8034,NA,4,2,Enrolled,P,California,130,131666,2020
466,D.J. Rogers,Eastside Catholic,"Sammamish, WA, US",603,230,0.8971,316,8,7,Signed,TE,California,130,NA,2020
467,Nate Rutchena,Monte Vista,"Danville, CA, US",603,196,0.8444,NA,92,115,Commit,WR,California,130,NA,2020
468,Jordon Ingram,St. Paul's Episcopal,"Mobile, AL, US",601,195,0.8742,563,28,25,Enrolled,WR,Central Michigan,134,NA,2020
469,Marcus Romboli,Deerfield Academy,"Deerfield, MA, US",603,240,0.7898,NA,154,19,Enrolled,ED,Central Michigan,134,NA,2020
470,Jayden Cray,Riverview,"Sarasota, FL, US",602,200,0.763,NA,239,414,Enrolled,LB,Central Michigan,134,130430,2020
471,Cade Cote,Clarkson Football North,"Mississauga, ON",604,226,NA,NA,NA,NA,Enrolled,ED,Central Michigan,134,130428,2020
472,Daemon Hill,Palmetto,"Palmetto, FL, US",600,170,0.8453,NA,110,163,Signed,CB,Central Michigan,134,NA,2020
473,Nahree Biggins,Hillside,"Hillside, NJ, US",600,170,0.8287,NA,246,41,Signed,WR,Central Michigan,134,NA,2020
474,Myles Bailey,North Brunswick Twp,"North Brunswick, NJ, US",600,180,0.8274,NA,108,43,Signed,HB,Central Michigan,134,NA,2020
475,Keegan Smith,Lumen Christi,"Jackson, MI, US",602.5,308,0.8234,NA,125,45,Signed,G,Central Michigan,134,NA,2020
476,Davis Heinzen,Lincoln,"Manitowoc, WI, US",605,245,0.8192,NA,103,16,Signed,TE,Central Michigan,134,NA,2020
477,Tyler Pape,Western,"Parma, MI, US",604,215,0.8118,NA,85,53,Signed,QB,Central Michigan,134,NA,2020
478,Donte Kent,Harrisburg,"Harrisburg, PA, US",511,165,0.8098,NA,195,38,Signed,WR,Central Michigan,134,130439,2020
479,Braden Doyle,Bay Port,"Green Bay, WI, US",604,275,0.8064,NA,171,25,Signed,G,Central Michigan,134,NA,2020
480,Jason Williams,Ocoee,"Ocoee, FL, US",602,320,0.8064,NA,179,352,Signed,DI,Central Michigan,134,NA,2020
481,Zahir Swann,Irvington,"Irvington, NJ, US",507,170,0.803,NA,360,62,Signed,WR,Central Michigan,134,130445,2020
482,Lawaia Brown,St. Louis,"Honolulu, HI, US",511,190,0.8024,NA,124,29,Signed,LB,Central Michigan,134,NA,2020
483,Ronald Novosedliak,North Hills,"Pittsburgh, PA, US",606,235,0.8022,NA,219,41,Signed,T,Central Michigan,134,NA,2020
484,Kyle Moretti,Pomona,"Arvada, CO, US",600,212,0.8004,NA,125,19,Signed,LB,Central Michigan,134,NA,2020
485,Marion Lukes,Charlestown,"Charlestown, IN, US",510,180,0.7991,NA,38,34,Signed,HB,Central Michigan,134,NA,2020
486,Ke'Andre Collins,Sarasota,"Sarasota, FL, US",509,170,0.7902,NA,414,385,Signed,WR,Central Michigan,134,NA,2020
487,Alec Ward,Bloomfield Hills,"Bloomfield Hills, MI, US",511,175,0.7901,NA,417,65,Signed,WR,Central Michigan,134,130446,2020
488,Mitchel Collier,Columbus North,"Columbus, IN, US",604,225,0.7889,NA,150,42,Signed,TE,Central Michigan,134,NA,2020
489,Jonathan Decker,Elkhart Central,"Elkhart, IN, US",605,251,0.7697,NA,174,48,Signed,ED,Central Michigan,134,NA,2020
490,Travon Walker,East,"Akron, OH, US",601,180,0.7972,NA,404,111,Commit,WR,Central Michigan,134,NA,2020
491,Aarion Harvey,Hudson Valley C.C.,"Troy, NY, US",605,305,0.78,345,37,11,Commit,T,Central Michigan,134,130435,2020
492,Ty'kieast Crawford,Carthage,"Carthage, TX, US",605,335,0.915,230,19,35,Enrolled,T,Charlotte,136,122177,2020
493,Elijah Turner,Buford,"Buford, GA, US",600,185,0.8559,932,60,97,Enrolled,HB,Charlotte,136,122199,2020
494,Dajeun Gibson,Blackman,"Murfreesboro, TN, US",600,185,0.8416,NA,99,39,Enrolled,S,Charlotte,136,NA,2020
495,Anthony Jackson,Rock Hill,"Rock Hill, SC, US",600.5,170,0.841,NA,124,25,Enrolled,CB,Charlotte,136,122185,2020
496,Arabee Muslim,Mallard Creek,"Charlotte, NC, US",603,295,0.8405,NA,92,43,Enrolled,G,Charlotte,136,122192,2020
497,Taylor Thompson,Prattville,"Prattville, AL, US",602,220,0.8361,NA,71,65,Enrolled,TE,Charlotte,136,122197,2020
498,Braylin Johnson,Byrnes,"Duncan, SC, US",600,170,0.8336,NA,227,30,Enrolled,WR,Charlotte,136,122186,2020
499,Donta Armstrong,Zebulon B. Vance,"Charlotte, NC, US",604,245,0.8298,NA,86,59,Enrolled,TE,Charlotte,136,122167,2020
500,Shedrick Ursery,Champagnat Catholic - Hialeah,"Hialeah, FL, US",601,170,0.8287,NA,140,256,Enrolled,S,Charlotte,136,122200,2020
501,Briston Bennett,Battle Ground Academy,"Franklin, TN, US",600,165,0.8227,NA,181,57,Enrolled,CB,Charlotte,136,122168,2020
502,Panda Askew,D H Conley,"Greenville, NC, US",602,276,0.8198,NA,136,70,Enrolled,G,Charlotte,136,122173,2020
503,Darion Smith,Trinity Catholic,"Saint Louis, MO, US",604,220,0.8198,NA,143,40,Enrolled,LB,Charlotte,136,122196,2020
504,Rayshaad Roddy,Fond Du Lac C.c.,"Cloquet, MN, US",600,253,0.81,241,24,1,Enrolled,DI,Charlotte,136,122195,2020
505,Comanche Francisco,Sandy Creek,"Tyrone, GA, US",600,180,0.8039,NA,207,246,Enrolled,S,Charlotte,136,122179,2020
506,Chavon McEachern,Trinity Christian School,"Fayetteville, NC, US",600,185,0.8003,NA,175,97,Enrolled,HB,Charlotte,136,122190,2020
507,Jake Clemons,Christiansburg,"Christiansburg, VA, US",606,230,0.7998,NA,129,71,Enrolled,TE,Charlotte,136,122176,2020
508,Ashton Gist,Northwest Mississippi C.C.,"Senatobia, MS, US",603,310,0.7855,339,18,73,Enrolled,G,Charlotte,136,122182,2020
509,DJ Bagwell,Kings Mountain,"Kings Mountain, NC, US",603,295,0.7597,NA,254,122,Enrolled,G,Charlotte,136,NA,2020
510,Keegan Williams,Oceanside Collegiate Academy,"Mount Pleasant, SC, US",509,185,0.7597,NA,249,92,Enrolled,HB,Charlotte,136,122201,2020
511,Lyndarious Strange,Iowa Western C.C.,"Council Bluffs, IA, US",602,190,0.8559,77,6,8,Signed,S,Charlotte,136,NA,2020
512,Trey Creamer,Fort Scott C.C.,"Fort Scott, KS, US",600,170,0.845,107,14,27,Signed,CB,Charlotte,136,55962,2020
513,Dominique Shoffner,Monroe College,"New Rochelle, NY, US",600,209,0.8145,224,2,7,Signed,QB,Charlotte,136,NA,2020
514,Desmond Morgan,Glenn,"Kernersville, NC, US",602,290,0.8053,NA,181,95,Signed,DI,Charlotte,136,NA,2020
515,Jonathan King,Southeast Guilford,"Greensboro, NC, US",603,270,0.7797,NA,226,110,Signed,G,Charlotte,136,NA,2020
516,Evan Prater,Wyoming,"Cincinnati, OH, US",605,190,0.9279,174,6,3,Enrolled,QB,Cincinnati,138,123576,2020
517,Jaheim Thomas,Princeton,"Cincinnati, OH, US",602.5,215,0.894,341,22,6,Enrolled,LB,Cincinnati,138,54193,2020
518,Jadon Thompson,Naperville Central,"Naperville, IL, US",602,160,0.8925,357,61,5,Enrolled,WR,Cincinnati,138,123583,2020
519,Sammy Anderson,Trotwood-Madison,"Dayton, OH, US",602,170,0.8748,545,39,13,Enrolled,CB,Cincinnati,138,123554,2020
520,De'Arre McDonald,Oakland,"Murfreesboro, TN, US",511.5,187,0.8647,725,57,21,Enrolled,CB,Cincinnati,138,123572,2020
521,Justin Wodtly,Cleveland Heights,"Cleveland, OH, US",603,271,0.8633,765,64,25,Enrolled,DI,Cincinnati,138,123586,2020
522,Marquez Bell,Columbia,"Lake City, FL, US",600,160,0.8614,815,127,108,Enrolled,WR,Cincinnati,138,123555,2020
523,Chris Scott,Pickerington North,"Pickerington, OH, US",602,175,0.8613,821,130,26,Enrolled,WR,Cincinnati,138,123579,2020
524,Kobe McAllister,Heritage,"Ringgold, GA, US",606,275,0.8551,970,80,102,Enrolled,T,Cincinnati,138,123571,2020
525,Ethan Wright,Manchester,"Akron, OH, US",601,195,0.8539,997,61,34,Enrolled,WR,Cincinnati,138,123587,2020
526,Tyler Scott,Norton,"Barberton, OH, US",510,170,0.8505,NA,67,41,Enrolled,WR,Cincinnati,138,123578,2020
527,Daved Jones,Lakota West,"West Chester, OH, US",602,200,0.8485,NA,54,45,Enrolled,LB,Cincinnati,138,NA,2020
528,Gavin Gerhardt,Xenia,"Xenia, OH, US",604,300,0.8484,NA,72,46,Enrolled,G,Cincinnati,138,123561,2020
529,Sterling Miles,West Bloomfield,"West Bloomfield, MI, US",605,225,0.8383,NA,74,36,Enrolled,ED,Cincinnati,138,123574,2020
530,Payten Singletary,Thomasville,"Thomasville, GA, US",604,220,0.8343,NA,88,155,Enrolled,ED,Cincinnati,138,123580,2020
531,Deshawn Pace,Colerain,"Cincinnati, OH, US",603,195,0.8335,NA,122,63,Enrolled,S,Cincinnati,138,53549,2020
532,John Williams,Bolingbrook,"Bolingbrook, IL, US",605,310,0.8335,NA,132,31,Enrolled,T,Cincinnati,138,123585,2020
533,Todd Bumphis,St Francis De Sales,"Toledo, OH, US",600,180,0.8323,NA,125,66,Enrolled,S,Cincinnati,138,123557,2020
534,Jake Renfro,Providence Catholic,"New Lenox, IL, US",603,290,0.8192,NA,40,39,Enrolled,C,Cincinnati,138,123577,2020
535,Norman Love,Lake Wales,"Lake Wales, FL, US",511,185,0.8161,NA,174,308,Enrolled,WR,Cincinnati,138,123569,2020
536,Dominique Perry,Northwest,"Germantown, MD, US",603,245,0.8105,NA,125,57,Enrolled,ED,Cincinnati,138,123575,2020
537,Jake Burns,Wooster,"Wooster, OH, US",600,269,NA,NA,NA,NA,Enrolled,G,Cincinnati,138,123558,2020
538,Dalrone Donaldson,Hutchinson C.C.,"Hutchinson, KS, US",603,187,NA,NA,NA,NA,Enrolled,WR,Cincinnati,138,123559,2020
539,Carson Hinton,University Of Detroit Jesuit HS,"Detroit, MI, US",600,160,0.8539,NA,62,27,Commit,WR,Cincinnati,138,NA,2020
540,Bryan Bresee,Damascus,"Damascus, MD, US",605,290,0.9995,1,1,1,Enrolled,DI,Clemson,140,122142,2020
541,Myles Murphy,Hillgrove,"Powder Springs, GA, US",605,260,0.9965,7,1,2,Enrolled,ED,Clemson,140,122154,2020
542,D.J. Uiagalelei,St. John Bosco,"Bellflower, CA, US",604.5,246,0.9949,10,1,3,Enrolled,QB,Clemson,140,122162,2020
543,Demarkcus Bowman,Lakeland,"Lakeland, FL, US",509,191,0.9909,20,3,4,Enrolled,HB,Clemson,140,122141,2020
544,Trenton Simpson,Mallard Creek,"Charlotte, NC, US",603,224,0.9871,26,1,1,Enrolled,LB,Clemson,140,122157,2020
545,Demonte Capehart,IMG Academy,"Bradenton, FL, US",604.5,295,0.9829,34,5,5,Enrolled,DI,Clemson,140,NA,2020
546,Walker Parks,Frederick Douglass,"Lexington, KY, US",605,275,0.9745,50,5,2,Enrolled,T,Clemson,140,122156,2020
547,Fred Davis II,Trinity Christian Academy,"Jacksonville, FL, US",600,192,0.974,53,7,9,Enrolled,CB,Clemson,140,122146,2020
548,E.J. Williams,Central,"Phenix City, AL, US",603,188,0.9682,69,13,3,Enrolled,WR,Clemson,140,122164,2020
549,Tre Williams,St. John's,"Washington, DC, US",602.5,306,0.9569,94,11,3,Enrolled,DI,Clemson,140,122165,2020
550,Paul Tchio,Milton,"Alpharetta, GA, US",605,299,0.9545,103,3,16,Enrolled,G,Clemson,140,122160,2020
551,Mitchell Mayes,Leesville Road,"Raleigh, NC, US",603.5,306,0.9346,148,6,3,Enrolled,G,Clemson,140,122151,2020
552,Sergio Allen,Peach County,"Fort Valley, GA, US",600.5,217,0.918,218,12,23,Enrolled,LB,Clemson,140,122138,2020
553,RJ Mickens,Southlake Carroll,"Southlake, TX, US",600.5,197,0.9178,220,22,34,Enrolled,S,Clemson,140,NA,2020
554,Kevin Swint,Carrollton,"Carrollton, GA, US",602.5,243,0.9072,260,15,27,Enrolled,LB,Clemson,140,122158,2020
555,Malcolm Greene,Highland Springs,"Highland Springs, VA, US",510,180,0.9021,282,29,8,Enrolled,S,Clemson,140,122148,2020
556,Bryn Tucker,Knoxville Catholic,"Knoxville, TN, US",605,305,0.9015,286,13,7,Enrolled,G,Clemson,140,122161,2020
557,John Williams,Creekview,"Canton, GA, US",605,295,0.8891,385,29,36,Enrolled,T,Clemson,140,122166,2020
558,Ajou Ajou,Clearwater Academy International,"Clearwater, FL, US",603,220,0.8876,401,66,63,Enrolled,WR,Clemson,140,122137,2020
559,Kobe Pace,Cedartown,"Cedartown, GA, US",510,205,0.8824,451,32,45,Enrolled,HB,Clemson,140,122155,2020
560,Sage Ennis,Lincoln,"Tallahassee, FL, US",604,220,0.8722,586,23,77,Enrolled,TE,Clemson,140,122147,2020
561,Tyler Venables,D W Daniel,"Central, SC, US",510,191,0.8498,NA,81,16,Enrolled,S,Clemson,140,122163,2020
562,Trent Howard,Briarwood Christian,"Birmingham, AL, US",603.5,283,0.8484,NA,73,44,Enrolled,G,Clemson,140,122150,2020
563,Willie Moise,Chaminade-Madonna Prep,"Hollywood, FL, US",603,291,0.8817,458,45,66,Enrolled,DI,Coastal Carolina,141,122351,2020
564,Donavon Johnson,John Paul II,"Plano, TX, US",603.5,203,0.8365,NA,69,206,Enrolled,TE,Coastal Carolina,141,NA,2020
565,Shon Brown,Clover,"Clover, SC, US",602,220,0.8302,NA,117,33,Enrolled,LB,Coastal Carolina,141,122321,2020
566,Travis Geiger,Highland C.C.,"Highland, KS, US",604,296,0.8267,175,19,47,Enrolled,DI,Coastal Carolina,141,122334,2020
567,CJ Beasley,Maury,"Norfolk, VA, US",509,170,0.8263,NA,116,38,Enrolled,HB,Coastal Carolina,141,122317,2020
568,Willie Lampkin,Lakeland,"Lakeland, FL, US",601,288,0.8234,NA,147,279,Enrolled,DI,Coastal Carolina,141,122344,2020
569,Rayquan Jones,Rome,"Rome, GA, US",601,285,0.8206,NA,152,186,Enrolled,DI,Coastal Carolina,141,122342,2020
570,Braydon Bennett,Southside,"Greenville, SC, US",601,180,0.8204,NA,161,48,Enrolled,WR,Coastal Carolina,141,122318,2020
571,Charles Steele,Collins Hill,"Suwanee, GA, US",602,225,0.8193,NA,145,196,Enrolled,LB,Coastal Carolina,141,122357,2020
572,Mason Shelton,Maryville,"Maryville, TN, US",602,211,0.8179,NA,91,60,Enrolled,LB,Coastal Carolina,141,122355,2020
573,Aaron Diggs,Auburn,"Auburn, AL, US",510,190,0.8166,NA,169,87,Enrolled,S,Coastal Carolina,141,122331,2020
574,Isaiah Connelly,Edgewater,"Orlando, FL, US",509,185,0.8154,NA,140,311,Enrolled,HB,Coastal Carolina,141,122329,2020
575,Manny Stokes,Lake Nona,"Orlando, FL, US",508.5,161,0.8123,NA,216,324,Enrolled,CB,Coastal Carolina,141,NA,2020
576,Mason Bowers,High Point Central,"High Point, NC, US",603.5,260,0.8079,NA,178,93,Enrolled,DI,Coastal Carolina,141,122319,2020
577,Shane Bruce,Central,"Carrollton, GA, US",600,207,0.8078,NA,168,229,Enrolled,LB,Coastal Carolina,141,122323,2020
578,D'Jordan Strong,Northeast Mississippi C.C.,"Booneville, MS, US",511,170,0.8074,268,39,54,Enrolled,CB,Coastal Carolina,141,122361,2020
579,Braylon Ryan,Greenwood,"Greenwood, SC, US",602,238,0.8044,NA,135,68,Enrolled,ED,Coastal Carolina,141,122354,2020
580,Logan Mauldin,Myers Park,"Charlotte, NC, US",602.5,220,0.8022,NA,361,96,Enrolled,WR,Coastal Carolina,141,122348,2020
581,Tyler Wagner,Parkview,"Lilburn, GA, US",605,280,0.8018,NA,221,248,Enrolled,T,Coastal Carolina,141,122363,2020
582,Fred Jackson,New Mexico Military Institute,"Roswell, NM, US",509,185,0.7994,308,1,3,Enrolled,HB,Coastal Carolina,141,122338,2020
583,Isaiah Stephens,Lord Botetourt,"Daleville, VA, US",603,180,0.7991,NA,180,72,Enrolled,LB,Coastal Carolina,141,122358,2020
584,James Johnson,Vero Beach,"Vero Beach, FL, US",602,245,0.7972,NA,128,375,Enrolled,ED,Coastal Carolina,141,NA,2020
585,Tyson Mobley,Master's Academy,"Vero Beach, FL, US",600,160,0.7902,NA,415,387,Enrolled,WR,Coastal Carolina,141,122350,2020
586,Shermari Jones,Independence C.C.,"Independence, KS, US",600,205,NA,NA,NA,NA,Enrolled,HB,Coastal Carolina,141,122341,2020
587,Wilton Gaby,Independence C.C.,"Independence, KS, US",603,250,0.7994,307,31,82,Signed,ED,Coastal Carolina,141,NA,2020
588,Ashaad Clayton,Warren Easton,"New Orleans, LA, US",600,200,0.928,173,17,6,Enrolled,HB,Colorado,143,131674,2020
589,Jason Harris,Higley,"Gilbert, AZ, US",607,220,0.9008,289,13,8,Enrolled,ED,Colorado,143,131681,2020
590,Christian Gonzalez,The Colony,"The Colony, TX, US",601,193,0.8958,326,31,46,Enrolled,S,Colorado,143,131679,2020
591,Brenden Rice,Hamilton,"Chandler, AZ, US",602,204,0.8949,336,57,10,Enrolled,WR,Colorado,143,131692,2020
592,Brendon Lewis,Melissa,"Melissa, TX, US",603,209,0.8847,427,17,57,Enrolled,QB,Colorado,143,131687,2020
593,Jake Wray,Marietta,"Marietta, GA, US",605,300,0.8643,751,56,72,Enrolled,T,Colorado,143,131699,2020
594,Caleb Fauria,Bishop Feehan,"Attleboro, MA, US",605,220,0.864,753,31,7,Enrolled,TE,Colorado,143,131676,2020
595,Mister Williams,Oaks Christian,"Westlake Village, CA, US",600,218,0.8593,858,54,75,Enrolled,LB,Colorado,143,70521,2020
596,Devin Grant,Antonian College Prep,"San Antonio, TX, US",602,230,0.8592,881,45,106,Enrolled,ED,Colorado,143,131680,2020
597,Carson Lee,Cherry Creek,"Englewood, CO, US",603,320,0.8558,940,21,7,Enrolled,C,Colorado,143,86142,2020
598,Carson Lee,Cherry Creek,"Englewood, CO, US",603,320,0.8558,940,21,7,Enrolled,C,Colorado,143,86142,2020
599,Toren Pittman,Lone Star,"Frisco, TX, US",603,190,0.8552,948,61,113,Enrolled,LB,Colorado,143,131691,2020
600,Montana Lemonious-Craig,Inglewood,"Inglewood, CA, US",602,185,0.8552,958,56,88,Enrolled,WR,Colorado,143,131686,2020
601,Guy Thomas,Coahoma C.C.,"Clarksdale, MS, US",603,232,0.854,82,5,17,Enrolled,LB,Colorado,143,58021,2020
602,Alvin Williams,Cedar Grove,"Ellenwood, GA, US",604,220,0.8518,NA,54,112,Enrolled,ED,Colorado,143,131698,2020
603,Keith Miller,The Colony,"The Colony, TX, US",602,209,0.8485,NA,166,142,Enrolled,WR,Colorado,143,NA,2020
604,Chris Carpenter,Jacksonville,"Jacksonville, TX, US",511,170,0.8485,NA,167,144,Enrolled,WR,Colorado,143,131671,2020
605,Justin Jackson,Northwest Mississippi C.C.,"Senatobia, MS, US",603,285,0.844,112,17,24,Enrolled,ED,Colorado,143,131684,2020
606,Jaylen Striker,Independence C.C.,"Independence, KS, US",602,195,0.8378,132,17,35,Enrolled,CB,Colorado,143,131696,2020
607,William Anglen,Glenville,"Cleveland, OH, US",602,190,0.8335,NA,123,64,Enrolled,S,Colorado,143,NA,2020
608,Josh Watts,ProKick Australia,", AU",0,,0.8197,NA,2,1,Enrolled,P,Colorado,143,131697,2020
609,Gerad Lichtenhan,Davis Senior,"Davis, CA, US",608.5,345,0.8159,NA,178,208,Enrolled,T,Colorado,143,NA,2020
610,Louis Passarello,Palo Alto,"Palo Alto, CA, US",605,240,0.8118,NA,113,216,Enrolled,TE,Colorado,143,131690,2020
611,Jayle Stacks,Cherry Creek,"Englewood, CO, US",600,225,0.8113,NA,151,16,Enrolled,HB,Colorado,143,131695,2020
612,James Mitchell,Duncanville,"Duncanville, TX, US",601,270,0.8464,NA,94,155,Enrolled,DI,Colorado State,144,128160,2020
613,Owen Snively,Tilton School,"Tilton, NH, US",604,270,0.8431,NA,84,2,Enrolled,G,Colorado State,144,128166,2020
614,Tai Marks,Mater Dei,"Santa Ana, CA, US",602,308,0.8402,NA,28,129,Enrolled,C,Colorado State,144,NA,2020
615,Casey Irons,Gilmer,"Gilmer, TX, US",602.5,233,0.8389,NA,77,195,Enrolled,ED,Colorado State,144,NA,2020
616,Kyjuan Herndon,Trinity Christian Academy,"Deltona, FL, US",509,175,0.8386,NA,109,194,Enrolled,WR,Colorado State,144,128154,2020
617,Dirk Nelson,Central Valley Christian Schools,"Visalia, CA, US",602,291,0.8376,NA,30,143,Enrolled,C,Colorado State,144,128162,2020
618,Aaron Moore,Oakland,"Murfreesboro, TN, US",603,220,0.8376,NA,100,43,Enrolled,LB,Colorado State,144,128161,2020
619,Gage Gaynor,Marjory Stoneman Douglas,"Pompano Beach, FL, US",603,266,0.8215,NA,35,289,Enrolled,C,Colorado State,144,128152,2020
620,Brian Crespo,Poudre,"Fort Collins, CO, US",607,312,0.8173,NA,174,12,Enrolled,T,Colorado State,144,NA,2020
621,Cameron Bariteau,The Peddie School,"Hightstown, NJ, US",601,300,0.8123,NA,165,54,Enrolled,DI,Colorado State,144,128145,2020
622,Henry Blackburn,Fairview,"Boulder, CO, US",601,187,0.8118,NA,300,15,Enrolled,WR,Colorado State,144,128146,2020
623,Brandon Guzman,Charter Oak,"Covina, CA, US",509,165,0.8098,NA,331,239,Enrolled,WR,Colorado State,144,128153,2020
624,Dylan Walker,Pope John Paul II,"Royersford, PA, US",605,236,0.8098,NA,118,39,Enrolled,TE,Colorado State,144,128169,2020
625,Bam Amina,Mililani,"Mililani, HI, US",600,205,0.8093,NA,108,27,Enrolled,LB,Colorado State,144,128144,2020
626,Chase Wilson,Ralston Valley,"Arvada, CO, US",602,200,0.8002,NA,217,20,Enrolled,WR,Colorado State,144,128170,2020
627,Brandon Hickerson-Rooks,Lackawanna C.C.,"Scranton, PA, US",601,225,0.78,357,13,7,Enrolled,ED,Colorado State,144,128155,2020
628,Tanner Hollens,Columbine,"Littleton, CO, US",600,194,0.7797,NA,287,31,Enrolled,WR,Colorado State,144,128156,2020
629,Sanjay Strickland,Pomona,"Arvada, CO, US",602,230,0.7998,NA,133,21,Signed,LB,Colorado State,144,128168,2020
630,Marques Alexander,Lakewood,"Saint Petersburg, FL, US",602,210,0.8134,NA,112,319,Enrolled,ED,Connecticut,146,NA,2020
631,Alexander Wyant,Orange Coast College,"Costa Mesa, CA, US",607,295,0.81,259,32,60,Enrolled,T,Connecticut,146,NA,2020
632,Zack Early,Perry,"Perry, OH, US",603,300,0.8009,NA,223,106,Enrolled,T,Connecticut,146,NA,2020
633,Will Meyer,Arlington,"Arlington, MA, US",602,290,NA,NA,NA,NA,Enrolled,G,Connecticut,146,NA,2020
634,Quay Evans,Chester,"Chester, SC, US",602.5,278,0.8261,NA,137,43,Signed,DI,Connecticut,146,NA,2020
635,Durante Jones,Mays,"Atlanta, GA, US",602,170,0.8247,NA,179,180,Signed,CB,Connecticut,146,NA,2020
636,Alfred Chea,First Coast,"Jacksonville, FL, US",602,185,0.8201,NA,193,296,Signed,CB,Connecticut,146,NA,2020
637,Brendan Heatherman,Mountain View,"Stafford, VA, US",604,240,0.8193,NA,102,42,Signed,TE,Connecticut,146,NA,2020
638,Carter Hooper,IMG Academy,"Bradenton, FL, US",605,234,0.8172,NA,116,307,Signed,ED,Connecticut,146,NA,2020
639,Alex Wyant,Orange Coast College,"Costa Mesa, CA, US",606,305,0.8162,216,27,49,Signed,T,Connecticut,146,NA,2020
